ig_id,Category,influence_index,rating,suggest
falachenfala,Art,unknown,unknown,"['misselvani', 'jackhero5', 'wong_manman', 'kaytse', 'yannyyc', 'herachann', 'yungchoyee', 'q_gill', 'rosinalam', 'iamkingjer', 'physit', 'joyfulck', 'jaychou', 'yingcaier', 'zozotam1o1o', 'laurinda_ho', 'sammy903', 'heungheungeliza', 'hubertwu', 'therivergirl', 'hoi1218', 'tavia_yeung', 'kwangorrrrrr', 'lokyilai', 'roxannetong', 'punkhippie', 'sqwhat', 'jwchubz', 'gwgurlie86', 'fendi', 'nwuuu', 'wongtsuiyu', 'numberonepr', 'sammkoling', 'stboo', 'tracytschu', 'sammi_chengsauman', 'kootinlok_louis', 'hinscheung', 'shi_ga', 'lulutung', 'kaman_kong', 'louischeung2013', 'jacquelinebwong', 'vvyeo', 'janice_man', 'lukhoo', 'jennierubyjane', 'sisleychoi', 'natalietong53', 'rahrahsong', 'missjni', 'ghlchan', 'hui_alfred', 'snow711', 'sharonchanmanchi', 'joeythyee', 'keung_show', 'heidibibe', 'wongmanyik', 'lalalalisa_m', 'kungkaty', 'yeungchinwah', 'lawjoey', 'real_ting', 'jinnyng', 'mreasonchan', 'kandybubu', 'princejoyce', 'louisa_mak', 'kelllycheung', 'myoliemyolie', 'gigilai_official', 'victoriabeckham', 'selenaleelalee', 'karenalamkayan', 'guruhung']"
zelia,Art,unknown,unknown,unknown
scarlett328,Art,191.86816440534787,B,unknown
rahrahsong,Art,unknown,unknown,"['roxannetong', 'tavia_yeung', 'vvyeo', 'sammy903', 'tracytschu', 'sammi_chengsauman', 'sharonchanmanchi', 'wongtsuiyu']"
adapcy,Art,unknown,unknown,unknown
iamkingjer,Art,unknown,unknown,"['numberonepr', 'misselvani', 'wang_liza', 'mayannem', 'stboo', 'ngk', 'sammkoling', 'lalalalisa_m', 'wongmanyik', 'kungkaty', 'yeungchinwah', 'sammi_chengsauman', 'sooyaaa__', 'rainie77', 'jackhero5', 'real_ting', 'kaytse', 'jinnyng', 'kootinlok_louis', 'mreasonchan', 'owencheung', 'shi_ga', 'kandybubu', 'kayeepo', 'yannyyc', 'princejoyce', 'roses_are_rosie', 'louisa_mak', 'louischeung2013', 'jacquelinebwong', 'kwangorrrrrr', 'kelllycheung', 'yungchoyee', 'mcheung1201', 'roxannetong', 'vvyeo', 'janice_man', 'myoliemyolie', 'q_gill', 'lukhoo', 'rosinalam', 'punkhippie', 'terencelam0903', 'physit', 'saxyphil', 'jennierubyjane', 'sqwhat', 'kendalljenner', 'sisleychoi', 'jwchubz', 'pumpkinjojoinstagram', 'jaychou', 'mayaoo', 'natalietong53', 'yiplinsum', 'yingcaier', 'missjni', 'laurinda_ho', 'nwuuu', 'jeremylaous', 'sammy903', 'sharonchanmanchi', 'wongtsuiyu', 'keung_show', 'kb_kevinboy']"
immark_ig,Art,115.14781000198764,C,unknown
off____white____hongkong,Art,unknown,unknown,unknown
nirmal_sewda,unknown,85.46793034553782,D,unknown
yukimaryrosel,Art,unknown,unknown,unknown
becarefullee,Art,unknown,unknown,unknown
wyc_wallace_v3v,Art,unknown,unknown,unknown
takanashi_hanariv3v,Art,unknown,unknown,unknown
c2mwen201999,Art,137.45888491001415,C,unknown
anjaylia,Art,unknown,unknown,"['misselvani', 'sammkoling', 'heidibibe', 'chenchiyiu', 'wongmanyik', 'tracytschu', 'falachenfala', 'yeungchinwah', 'sammi_chengsauman', 'kaytse', 'arryuu', 'hinscheung', 'koonella', 'shi_ga', 'kandybubu', 'do_do_cheng', 'kaman_kong', 'louischeung2013', 'louisa_mak', 'bob_lamshingbun', 'kelllycheung', 'yungchoyee', 'lokyilai', 'coffee89921', 'punkhippie', 'sqwhat', 'wongtsuiyu', 'sisleychoi', 'jwchubz', 'laiwinki', 'natalietong53', 'crystalfyy', 'choisaaaa', 'charmaine_sheh', 'missjni', 'gwgurlie86', 'laurinda_ho', 'ghlchan', 'sammy903', 'guruhung', 'chrissienana', 'heungheungeliza']"
hongkongpoliceforce,Art,unknown,unknown,unknown
discoverhongkong,Art,941.6124340200838,A,unknown
lyricsthings,unknown,unknown,unknown,unknown
jacquelinebwong,unknown,957.1260258189913,A,"['numberonepr', 'misselvani', 'sammkoling', 'mayannem', 'tracytschu', 'kungkaty', 'yeungchinwah', 'lawjoey', 'sammi_chengsauman', 'wong_manman', 'jinnyng', 'kaytse', 'owencheung', 'kandybubu', 'princejoyce', 'rebecca_zhu', 'louischeung2013', 'louisa_mak', 'kwangorrrrrr', 'kelllycheung', 'lokyilai', 'yungchoyee', 'roxannetong', 'snow711', 'vvyeo', 'myoliemyolie', 'rosinalam', 'lukhoo', 'punkhippie', 'vincentwong07', 'physit', 'sqwhat', 'sisleychoi', 'jwchubz', 'natalietong53', 'rahrahsong', 'missjni', 'zozotam1o1o', 'nwuuu', 'selenaleelalee', 'sammy903', 'kittyyuen', 'joeythyee', 'sharonchanmanchi', 'wongtsuiyu', 'kayeepo']"
vesta_ko,unknown,99.01194719482366,C,unknown
6sussim,unknown,unknown,unknown,unknown
lwc_ricko_rlrl,unknown,unknown,unknown,unknown
marialuisaleitao,unknown,295.9126081314777,B,unknown
kulkimoose,unknown,123.00991567370724,C,unknown
b.machine,unknown,unknown,unknown,unknown
peace.matisse,unknown,107.79343077529948,C,unknown
klumlee,unknown,unknown,unknown,unknown
moeenkhanworld,Art,unknown,unknown,unknown
jojoeie1702,unknown,unknown,unknown,unknown
sixtycents,Art,unknown,unknown,unknown
kellychenwailam,Art,unknown,unknown,unknown
ah_hin,Art,127.6262892111562,C,unknown
maboboma,Art,unknown,unknown,unknown
mei_ytbbbb,Art,unknown,unknown,unknown
hinrylau_music,Art,unknown,unknown,unknown
jesso,unknown,unknown,unknown,unknown
irinateting,Art,unknown,unknown,unknown
hongkong.insta,Art,unknown,unknown,unknown
iancychan,Art,unknown,unknown,"['mcheung1201', 'llokmann', 'jeremylaous', 'terencelam0903', 'tiger_yny', 'keung_show', 'pumpkinjojoinstagram', 'jeremy_0908']"
leannefu_1027,Art,118.90793568700964,C,unknown
harimaolee,Art,unknown,unknown,unknown
naminamiting,Art,202.32097708887625,B,unknown
kaaying219,Art,unknown,unknown,unknown
sheepyjoycetang,Art,unknown,unknown,unknown
tungtungdess,Art,445.4283915056064,A,unknown
bella_lam,Art,320.24787031847194,A,"['hubertwu', 'misselvani', 'sammkoling', 'wang_liza', 'kungkaty', 'lawjoey', 'sammi_chengsauman', 'jackhero5', 'jinnyng', 'kaytse', 'hinscheung', 'kayeepo', 'kandybubu', 'shi_ga', 'do_do_cheng', 'herachann', 'kaman_kong', 'louischeung2013', 'louisa_mak', 'kwangorrrrrr', 'bob_lamshingbun', 'kelllycheung', 'lokyilai', 'roxannetong', 'kan_jessica', 'lukhoo', 'punkhippie', 'yuenkaka', 'itstiffanylau', 'elaine_yiu', 'sisleychoi', 'jwchubz', 'natalietong53', 'crystalfyy', 'choisaaaa', 'joeythyee', 'gwgurlie86', 'nwuuu', 'momong629', 'ghlchan', 'sammy903', 'matthew_hkp', 'snow711', 'guruhung', 'wongtsuiyu', 'heungheungeliza']"
wingshya,Art,112.0482462692678,C,unknown
bluepongpong,Art,111.21397979125815,C,unknown
