,ig_id,is_HK,updated_following_list_time,details_updated_time,following_list
2025,cheongfat,Check Yet,2020-01-01,2020-01-01,yet
2026,avaw,Check Yet,2020-01-01,2020-01-01,yet
2027,zelia,Check Yet,2020-01-01,2020-01-01,yet
2028,lexituan,Check Yet,2020-01-01,2020-01-01,yet
2029,tysonchak,Check Yet,2020-01-01,2020-01-01,yet
2030,magiclouisyan,Check Yet,2020-01-01,2020-01-01,yet
2031,vin1chase,Check Yet,2020-01-01,2020-01-01,yet
2032,abbieyipmy,Check Yet,2020-01-01,2020-01-01,yet
2033,kandybubu,Check Yet,2020-01-01,2020-01-01,yet
2034,heungheungeliza,Check Yet,2020-01-01,2020-01-01,yet
2035,francisfong,Check Yet,2020-01-01,2020-01-01,yet
2036,jeanaho,Check Yet,2020-01-01,2020-01-01,yet
2037,shi_ga,Check Yet,2020-01-01,2020-01-01,yet
2038,dadaloooo,Check Yet,2020-01-01,2020-01-01,yet
2039,hoi1218,Check Yet,2020-01-01,2020-01-01,yet
2040,sharonchanmanchi,Check Yet,2020-01-01,2020-01-01,yet
2041,loktungcilla,Check Yet,2020-01-01,2020-01-01,yet
2042,sammkoling,Check Yet,2020-01-01,2020-01-01,yet
2043,vvyeo,Check Yet,2020-01-01,2020-01-01,yet
2044,liverpoolfc,Check Yet,2020-01-01,2020-01-01,yet
2045,selenaleelalee,Check Yet,2020-01-01,2020-01-01,yet
2046,nwuuu,Check Yet,2020-01-01,2020-01-01,yet
2047,hkpremierleague,Check Yet,2020-01-01,2020-01-01,yet
2048,cherrymiku,Check Yet,2020-01-01,2020-01-01,yet
2049,thorlok,Check Yet,2020-01-01,2020-01-01,yet
2050,heidibibe,Check Yet,2020-01-01,2020-01-01,yet
2051,yannyyc,Check Yet,2020-01-01,2020-01-01,yet
2052,aka_chio,Check Yet,2020-01-01,2020-01-01,yet
2053,kanalili,Check Yet,2020-01-01,2020-01-01,yet
2054,gloriawingyi,Check Yet,2020-01-01,2020-01-01,yet
2055,zuzuzuzuki,Check Yet,2020-01-01,2020-01-01,yet
2056,bravolav,Check Yet,2020-01-01,2020-01-01,yet
2057,cherryhui0925,Check Yet,2020-01-01,2020-01-01,yet
2058,avapang,Check Yet,2020-01-01,2020-01-01,yet
2059,mangielo,Check Yet,2020-01-01,2020-01-01,yet
2060,altonnnnn_,Check Yet,2020-01-01,2020-01-01,yet
2061,yolanda_ay,Check Yet,2020-01-01,2020-01-01,yet
2062,lamamllm,Check Yet,2020-01-01,2020-01-01,yet
2063,sa_c,Check Yet,2020-01-01,2020-01-01,yet
2064,koonella,Check Yet,2020-01-01,2020-01-01,yet
2065,chankawoon,Check Yet,2020-01-01,2020-01-01,yet
2066,gloriayamm,Check Yet,2020-01-01,2020-01-01,yet
2067,beanzz,Check Yet,2020-01-01,2020-01-01,yet
2068,shoppingkingdom,Check Yet,2020-01-01,2020-01-01,yet
2069,altynbekova_20,Check Yet,2020-01-01,2020-01-01,yet
2070,sundae_beauty,Check Yet,2020-01-01,2020-01-01,yet
2071,cheche730,Check Yet,2020-01-01,2020-01-01,yet
2072,ceci.i.i,Check Yet,2020-01-01,2020-01-01,yet
2073,chit_chak,Check Yet,2020-01-01,2020-01-01,yet
2074,vivivvtam,Check Yet,2020-01-01,2020-01-01,yet
2075,dyanwongfox,Check Yet,2020-01-01,2020-01-01,yet
2076,sithoching,Check Yet,2020-01-01,2020-01-01,yet
2077,babebabekit,Check Yet,2020-01-01,2020-01-01,yet
2078,iamchoiching,Check Yet,2020-01-01,2020-01-01,yet
2079,hoyiyeung,Check Yet,2020-01-01,2020-01-01,yet
2080,cherrysavor,Check Yet,2020-01-01,2020-01-01,yet
2081,kibi.ng,Check Yet,2020-01-01,2020-01-01,yet
2082,misshunnyig,Check Yet,2020-01-01,2020-01-01,yet
2083,yuenkaka,Check Yet,2020-01-01,2020-01-01,yet
2084,punkhippie,Check Yet,2020-01-01,2020-01-01,yet
2085,ngk,Check Yet,2020-01-01,2020-01-01,yet
2086,janice_man,Check Yet,2020-01-01,2020-01-01,yet
2087,uglykwan,Check Yet,2020-01-01,2020-01-01,yet
2088,joanneyew_,Check Yet,2020-01-01,2020-01-01,yet
2089,ckwan_fama,Check Yet,2020-01-01,2020-01-01,yet
2090,yoyoyauyau,Check Yet,2020-01-01,2020-01-01,yet
2091,kimberlyshum,Check Yet,2020-01-01,2020-01-01,yet
2092,yumiyumi123,Check Yet,2020-01-01,2020-01-01,yet
2093,wongmanyik,Check Yet,2020-01-01,2020-01-01,yet
2094,berlinhooo,Check Yet,2020-01-01,2020-01-01,yet
2095,blackness_studio_workshop_hk,Check Yet,2020-01-01,2020-01-01,yet
2096,ooooodj,Check Yet,2020-01-01,2020-01-01,yet
2097,myoliemyolie,Check Yet,2020-01-01,2020-01-01,yet
2098,elaine_yiu,Check Yet,2020-01-01,2020-01-01,yet
2099,pandora_cake_shop,Check Yet,2020-01-01,2020-01-01,yet
2100,yipyipfung,Check Yet,2020-01-01,2020-01-01,yet
2101,missss.y,Check Yet,2020-01-01,2020-01-01,yet
2102,vickybabyswl,Check Yet,2020-01-01,2020-01-01,yet
2103,kungkaty,Check Yet,2020-01-01,2020-01-01,yet
2104,xxeugenexx,Check Yet,2020-01-01,2020-01-01,yet
2105,chantalebelle,Check Yet,2020-01-01,2020-01-01,yet
2106,aiyanalo,Check Yet,2020-01-01,2020-01-01,yet
2107,chrissienana,Check Yet,2020-01-01,2020-01-01,yet
2108,meikiw,Check Yet,2020-01-01,2020-01-01,yet
2109,hanatam,Check Yet,2020-01-01,2020-01-01,yet
2110,sqwhat,Check Yet,2020-01-01,2020-01-01,yet
2111,chilamcheung71,Check Yet,2020-01-01,2020-01-01,yet
2112,no7,Check Yet,2020-01-01,2020-01-01,yet
2113,edison_hui,Check Yet,2020-01-01,2020-01-01,yet
2114,hcfiona,Check Yet,2020-01-01,2020-01-01,yet
2115,yanyan_c,Check Yet,2020-01-01,2020-01-01,yet
2116,renee0727,Check Yet,2020-01-01,2020-01-01,yet
2117,miss_nana_l,Check Yet,2020-01-01,2020-01-01,yet
2118,tosiukiu,Check Yet,2020-01-01,2020-01-01,yet
2119,c4candice,Check Yet,2020-01-01,2020-01-01,yet
2120,fly_lokyee,Check Yet,2020-01-01,2020-01-01,yet
2121,arsenal,Check Yet,2020-01-01,2020-01-01,yet
2122,jimmychoo,Check Yet,2020-01-01,2020-01-01,yet
2123,lokyi_mui,Check Yet,2020-01-01,2020-01-01,yet
2124,bluebanana8,Check Yet,2020-01-01,2020-01-01,yet
2125,hons_cmc,Check Yet,2020-01-01,2020-01-01,yet
2126,vinaccccccc,Check Yet,2020-01-01,2020-01-01,yet
2127,michellewsn,Check Yet,2020-01-01,2020-01-01,yet
2128,scarlett328,Check Yet,2020-01-01,2020-01-01,yet
2129,brinbrinnn,Check Yet,2020-01-01,2020-01-01,yet
2130,ghlchan,Check Yet,2020-01-01,2020-01-01,yet
2131,misselvani,Check Yet,2020-01-01,2020-01-01,yet
2132,missjackiehsu,Check Yet,2020-01-01,2020-01-01,yet
2133,algieng,Check Yet,2020-01-01,2020-01-01,yet
2134,debbielo709,Check Yet,2020-01-01,2020-01-01,yet
2135,gobbygugu,Check Yet,2020-01-01,2020-01-01,yet
2136,anaman,Check Yet,2020-01-01,2020-01-01,yet
2137,icy.wong,Check Yet,2020-01-01,2020-01-01,yet
2138,cycyyim,Check Yet,2020-01-01,2020-01-01,yet
2139,bella_lam,Check Yet,2020-01-01,2020-01-01,yet
2140,alliechan_,Check Yet,2020-01-01,2020-01-01,yet
2141,crztoto,Check Yet,2020-01-01,2020-01-01,yet
2142,sleehcom,Check Yet,2020-01-01,2020-01-01,yet
2143,yyjune,Check Yet,2020-01-01,2020-01-01,yet
2144,haileyc,Check Yet,2020-01-01,2020-01-01,yet
2145,andylin2201,Check Yet,2020-01-01,2020-01-01,yet
2146,lydiasiu,Check Yet,2020-01-01,2020-01-01,yet
2147,mzjjstore,Check Yet,2020-01-01,2020-01-01,yet
2148,hanatam,Check Yet,2020-01-01,2020-01-01,yet
2149,hanatam,Check Yet,2020-01-01,2020-01-01,yet
2150,__youngbae__,Check Yet,2020-01-01,2020-01-01,yet
2151,__youngbae__,Check Yet,2020-01-01,2020-01-01,yet
2152,jayfungmusic,Check Yet,2020-01-01,2020-01-01,yet
2153,wifiegg,Check Yet,2020-01-01,2020-01-01,yet
2154,mcheung1201,Check Yet,2020-01-01,2020-01-01,yet
2155,thisisliveconcert,Check Yet,2020-01-01,2020-01-01,yet
2156,callstar.assemble,Check Yet,2020-01-01,2020-01-01,yet
2157,deniskwok193,Check Yet,2020-01-01,2020-01-01,yet
2158,k_p0k1,Check Yet,2020-01-01,2020-01-01,yet
2159,fatboyip,Check Yet,2020-01-01,2020-01-01,yet
2160,deegor_hkwa,Check Yet,2020-01-01,2020-01-01,yet
2161,callstarcf,Check Yet,2020-01-01,2020-01-01,yet
2162,kingdomcgroup,Check Yet,2020-01-01,2020-01-01,yet
2163,sukiekie,Check Yet,2020-01-01,2020-01-01,yet
2164,fwd_hk,Check Yet,2020-01-01,2020-01-01,yet
2165,mlv_musiclivevalley,Check Yet,2020-01-01,2020-01-01,yet
2166,903music,Check Yet,2020-01-01,2020-01-01,yet
2167,ckw720,Check Yet,2020-01-01,2020-01-01,yet
2168,dustybottleofficial,Check Yet,2020-01-01,2020-01-01,yet
2169,kerrytachau,Check Yet,2020-01-01,2020-01-01,yet
2170,feannasswag,Check Yet,2020-01-01,2020-01-01,yet
2171,helpmesee,Check Yet,2020-01-01,2020-01-01,yet
2172,nikesonn,Check Yet,2020-01-01,2020-01-01,yet
2173,jaseforreal,Check Yet,2020-01-01,2020-01-01,yet
2174,theflamemusic,Check Yet,2020-01-01,2020-01-01,yet
2175,manner__official,Check Yet,2020-01-01,2020-01-01,yet
2176,harveynicholshk,Check Yet,2020-01-01,2020-01-01,yet
2177,angela.yuen,Check Yet,2020-01-01,2020-01-01,yet
2178,kyleliiiii,Check Yet,2020-01-01,2020-01-01,yet
2179,tobey.m___,Check Yet,2020-01-01,2020-01-01,yet
2180,grasssss,Check Yet,2020-01-01,2020-01-01,yet
2181,iamkingjer,Check Yet,2020-01-01,2020-01-01,yet
2182,dancewithdragon_hk_official,Check Yet,2020-01-01,2020-01-01,yet
2183,ckwan_fama,Check Yet,2020-01-01,2020-01-01,yet
2184,6wing_fama,Check Yet,2020-01-01,2020-01-01,yet
2185,joox_hk,Check Yet,2020-01-01,2020-01-01,yet
2186,oscarlee,Check Yet,2020-01-01,2020-01-01,yet
2187,ericsuen,Check Yet,2020-01-01,2020-01-01,yet
2188,fredperry_hk,Check Yet,2020-01-01,2020-01-01,yet
2189,fredperry,Check Yet,2020-01-01,2020-01-01,yet
2190,kkbox_hk,Check Yet,2020-01-01,2020-01-01,yet
2191,pinkdothk,Check Yet,2020-01-01,2020-01-01,yet
2192,hkprideparade,Check Yet,2020-01-01,2020-01-01,yet
2193,miclai316,Check Yet,2020-01-01,2020-01-01,yet
2194,jacquelinebwong,Check Yet,2020-01-01,2020-01-01,yet
2195,william_gung,Check Yet,2020-01-01,2020-01-01,yet
2196,hkonlinetv,Check Yet,2020-01-01,2020-01-01,yet
2197,viutv,Check Yet,2020-01-01,2020-01-01,yet
2198,brooksbrothers,Check Yet,2020-01-01,2020-01-01,yet
2199,lwoavie,Check Yet,2020-01-01,2020-01-01,yet
2200,billy_onstage,Check Yet,2020-01-01,2020-01-01,yet
2201,nictsui,Check Yet,2020-01-01,2020-01-01,yet
2202,spark.hk,Check Yet,2020-01-01,2020-01-01,yet
2203,thisisyoyosham,Check Yet,2020-01-01,2020-01-01,yet
2204,apmhk,Check Yet,2020-01-01,2020-01-01,yet
2205,bgmken,Check Yet,2020-01-01,2020-01-01,yet
2206,makeawishhk,Check Yet,2020-01-01,2020-01-01,yet
2207,amy.chai.is.drawing,Check Yet,2020-01-01,2020-01-01,yet
2208,twofive,Check Yet,2020-01-01,2020-01-01,yet
2209,kaytse,Check Yet,2020-01-01,2020-01-01,yet
2210,hacken1206,Check Yet,2020-01-01,2020-01-01,yet
2211,earthhourofficial,Check Yet,2020-01-01,2020-01-01,yet
2212,cr881903,Check Yet,2020-01-01,2020-01-01,yet
2213,clubmonaco,Check Yet,2020-01-01,2020-01-01,yet
2214,syanleung,Check Yet,2020-01-01,2020-01-01,yet
2215,keithchungmusic,Check Yet,2020-01-01,2020-01-01,yet
2216,lamninchun,Check Yet,2020-01-01,2020-01-01,yet
2217,chessman_macau,Check Yet,2020-01-01,2020-01-01,yet
2218,bob_lamshingbun,Check Yet,2020-01-01,2020-01-01,yet
2219,hiatusfashion,Check Yet,2020-01-01,2020-01-01,yet
2220,hmvod_creative_digital,Check Yet,2020-01-01,2020-01-01,yet
2221,gratushk,Check Yet,2020-01-01,2020-01-01,yet
2222,labseries,Check Yet,2020-01-01,2020-01-01,yet
2223,heiwardmak,Check Yet,2020-01-01,2020-01-01,yet
2224,thedotdesign,Check Yet,2020-01-01,2020-01-01,yet
2225,eddyhong_zpecial,Check Yet,2020-01-01,2020-01-01,yet
2226,tatming_zpecial,Check Yet,2020-01-01,2020-01-01,yet
2227,izzue,Check Yet,2020-01-01,2020-01-01,yet
2228,riddiculousstudio,Check Yet,2020-01-01,2020-01-01,yet
2229,xjoviliciousx,Check Yet,2020-01-01,2020-01-01,yet
2230,sobossso,Check Yet,2020-01-01,2020-01-01,yet
2231,official.angelahang,Check Yet,2020-01-01,2020-01-01,yet
2232,musium,Check Yet,2020-01-01,2020-01-01,yet
2233,harbourcity,Check Yet,2020-01-01,2020-01-01,yet
2234,sennheiser_hk,Check Yet,2020-01-01,2020-01-01,yet
2235,_demo_official,Check Yet,2020-01-01,2020-01-01,yet
2236,showoffhk,Check Yet,2020-01-01,2020-01-01,yet
2237,wongyiuminganthony,Check Yet,2020-01-01,2020-01-01,yet
2238,triarchy,Check Yet,2020-01-01,2020-01-01,yet
2239,muubaa,Check Yet,2020-01-01,2020-01-01,yet
2240,westoneaudio,Check Yet,2020-01-01,2020-01-01,yet
2241,wiyohk,Check Yet,2020-01-01,2020-01-01,yet
2242,cosstores,Check Yet,2020-01-01,2020-01-01,yet
2243,levis,Check Yet,2020-01-01,2020-01-01,yet
2244,chow_simon,Check Yet,2020-01-01,2020-01-01,yet
2245,chingydonna,Check Yet,2020-01-01,2020-01-01,yet
2246,djremus_choy,Check Yet,2020-01-01,2020-01-01,yet
2247,zpecial_hk,Check Yet,2020-01-01,2020-01-01,yet
2248,chanchiwan_stephen,Check Yet,2020-01-01,2020-01-01,yet
2249,smilesproduction,Check Yet,2020-01-01,2020-01-01,yet
2250,hkwindsorhouse,Check Yet,2020-01-01,2020-01-01,yet
2251,getredressed,Check Yet,2020-01-01,2020-01-01,yet
2252,wwfhk,Check Yet,2020-01-01,2020-01-01,yet
2253,sammi_chengsauman,Check Yet,2020-01-01,2020-01-01,yet
2254,bggkenny,Check Yet,2020-01-01,2020-01-01,yet
2255,studiodanz,Check Yet,2020-01-01,2020-01-01,yet
2256,foodangel_hk_official,Check Yet,2020-01-01,2020-01-01,yet
2257,crhotz,Check Yet,2020-01-01,2020-01-01,yet
2258,yiu_rex,Check Yet,2020-01-01,2020-01-01,yet
2259,ithk,Check Yet,2020-01-01,2020-01-01,yet
2260,cheukwanchi,Check Yet,2020-01-01,2020-01-01,yet
2261,aaronkwokxx,Check Yet,2020-01-01,2020-01-01,yet
2262,mastamic,Check Yet,2020-01-01,2020-01-01,yet
2263,chrissienana,Check Yet,2020-01-01,2020-01-01,yet
2264,babyjohnchoi,Check Yet,2020-01-01,2020-01-01,yet
2265,cherrysavor,Check Yet,2020-01-01,2020-01-01,yet
2266,angela__au,Check Yet,2020-01-01,2020-01-01,yet
2267,suppermomentsunny,Check Yet,2020-01-01,2020-01-01,yet
2268,diuhak,Check Yet,2020-01-01,2020-01-01,yet
2269,skechershk,Check Yet,2020-01-01,2020-01-01,yet
2270,mediaasiamusic,Check Yet,2020-01-01,2020-01-01,yet
2271,eric.kwok,Check Yet,2020-01-01,2020-01-01,yet
2272,sailorkiki0129,Check Yet,2020-01-01,2020-01-01,yet
2273,michaelbuble,Check Yet,2020-01-01,2020-01-01,yet
2274,craigdavid,Check Yet,2020-01-01,2020-01-01,yet
2275,chiub,Check Yet,2020-01-01,2020-01-01,yet
2276,privatezoo,Check Yet,2020-01-01,2020-01-01,yet
2277,terryleungsc,Check Yet,2020-01-01,2020-01-01,yet
2278,hinscheung,Check Yet,2020-01-01,2020-01-01,yet
2279,walaagwa,Check Yet,2020-01-01,2020-01-01,yet
2280,lightboy903,Check Yet,2020-01-01,2020-01-01,yet
2281,sammy903,Check Yet,2020-01-01,2020-01-01,yet
2282,johnnyyim,Check Yet,2020-01-01,2020-01-01,yet
2283,edmondhui,Check Yet,2020-01-01,2020-01-01,yet
2284,ghostming,Check Yet,2020-01-01,2020-01-01,yet
2285,di2da,Check Yet,2020-01-01,2020-01-01,yet
2286,initialfashion,Check Yet,2020-01-01,2020-01-01,yet
2287,sumsirpang,Check Yet,2020-01-01,2020-01-01,yet
2288,ginleeginlee,Check Yet,2020-01-01,2020-01-01,yet
2289,ericleung_duckfight,Check Yet,2020-01-01,2020-01-01,yet
2290,concertyy,Check Yet,2020-01-01,2020-01-01,yet
2291,scottfungmusic,Check Yet,2020-01-01,2020-01-01,yet
2292,chanwinghim,Check Yet,2020-01-01,2020-01-01,yet
2293,yeungchinwah,Check Yet,2020-01-01,2020-01-01,yet
2294,dikwai,Check Yet,2020-01-01,2020-01-01,yet
2295,9gag,Check Yet,2020-01-01,2020-01-01,yet
2296,hui_alfred,Check Yet,2020-01-01,2020-01-01,yet
2297,yehyan426,Check Yet,2020-01-01,2020-01-01,yet
2298,platolai,Check Yet,2020-01-01,2020-01-01,yet
2299,charmainefong,Check Yet,2020-01-01,2020-01-01,yet
2300,saxyphil,Check Yet,2020-01-01,2020-01-01,yet
2301,alysonhau,Check Yet,2020-01-01,2020-01-01,yet
2302,cheronna,Check Yet,2020-01-01,2020-01-01,yet
2303,heidibibe,Check Yet,2020-01-01,2020-01-01,yet
2304,aka_chio,Check Yet,2020-01-01,2020-01-01,yet
2305,jessicatsoi,Check Yet,2020-01-01,2020-01-01,yet
2306,yannyyc,Check Yet,2020-01-01,2020-01-01,yet
2307,chufune,Check Yet,2020-01-01,2020-01-01,yet
2308,malisheep,Check Yet,2020-01-01,2020-01-01,yet
2309,colinmakkk,Check Yet,2020-01-01,2020-01-01,yet
2310,mreasonchan,Check Yet,2020-01-01,2020-01-01,yet
2311,sportb_officiel,Check Yet,2020-01-01,2020-01-01,yet
2312,topman_hk,Check Yet,2020-01-01,2020-01-01,yet
2313,kb_kevinboy,Check Yet,2020-01-01,2020-01-01,yet
2314,jerald_wk_chan,Check Yet,2020-01-01,2020-01-01,yet
2315,nikoand_hongkong,Check Yet,2020-01-01,2020-01-01,yet
2316,collectpoint,Check Yet,2020-01-01,2020-01-01,yet
2317,chocoolatehk,Check Yet,2020-01-01,2020-01-01,yet
2318,mediaasiafilm,Check Yet,2020-01-01,2020-01-01,yet
2319,ekin_cheng_official,Check Yet,2020-01-01,2020-01-01,yet
2320,tonychu,Check Yet,2020-01-01,2020-01-01,yet
2321,auchung,Check Yet,2020-01-01,2020-01-01,yet
2322,kiehlshk,Check Yet,2020-01-01,2020-01-01,yet
2323,lowwie,Check Yet,2020-01-01,2020-01-01,yet
2324,leungpakkin,Check Yet,2020-01-01,2020-01-01,yet
2325,palladiumhk,Check Yet,2020-01-01,2020-01-01,yet
2326,wongyuenb,Check Yet,2020-01-01,2020-01-01,yet
2327,rockinair,Check Yet,2020-01-01,2020-01-01,yet
2328,donaldtong,Check Yet,2020-01-01,2020-01-01,yet
2329,leungmanlai,Check Yet,2020-01-01,2020-01-01,yet
2330,cousinfung,Check Yet,2020-01-01,2020-01-01,yet
2331,mavissssss,Check Yet,2020-01-01,2020-01-01,yet
2332,bluepongpong,Check Yet,2020-01-01,2020-01-01,yet
2333,lam2,Check Yet,2020-01-01,2020-01-01,yet
2334,rickysham,Check Yet,2020-01-01,2020-01-01,yet
2335,hoccgoomusic,Check Yet,2020-01-01,2020-01-01,yet
2336,chetlam,Check Yet,2020-01-01,2020-01-01,yet
2337,on_callstar,Check Yet,2020-01-01,2020-01-01,yet
2338,king_c_allstar,Check Yet,2020-01-01,2020-01-01,yet
2339,siusiugut,Check Yet,2020-01-01,2020-01-01,yet
2340,alankan809,Check Yet,2020-01-01,2020-01-01,yet
2341,tinyeewong,Check Yet,2020-01-01,2020-01-01,yet
2342,djbling,Check Yet,2020-01-01,2020-01-01,yet
2343,jessica_903,Check Yet,2020-01-01,2020-01-01,yet
2344,rockmuiii,Check Yet,2020-01-01,2020-01-01,yet
2345,karyinthewonderland,Check Yet,2020-01-01,2020-01-01,yet
2346,_vicvic,Check Yet,2020-01-01,2020-01-01,yet
2347,callstarifc,Check Yet,2020-01-01,2020-01-01,yet
2348,bertliu744,Check Yet,2020-01-01,2020-01-01,yet
2349,error.weare,Check Yet,2020-01-01,2020-01-01,yet
2350,tse_lam,Check Yet,2020-01-01,2020-01-01,yet
2351,moov_music,Check Yet,2020-01-01,2020-01-01,yet
2352,subyub,Check Yet,2020-01-01,2020-01-01,yet
2353,davidcowcow,Check Yet,2020-01-01,2020-01-01,yet
2354,closet_hongkong,Check Yet,2020-01-01,2020-01-01,yet
2355,hkfashionwalk,Check Yet,2020-01-01,2020-01-01,yet
2356,asartisticasyou,Check Yet,2020-01-01,2020-01-01,yet
2357,zinchu_drum,Check Yet,2020-01-01,2020-01-01,yet
2358,evisu1991,Check Yet,2020-01-01,2020-01-01,yet
2359,gogogo_asia_showroom,Check Yet,2020-01-01,2020-01-01,yet
2360,this.is.1218,Check Yet,2020-01-01,2020-01-01,yet
2361,callstar_news,Check Yet,2020-01-01,2020-01-01,yet
2362,fingercroxxhk,Check Yet,2020-01-01,2020-01-01,yet
2363,supergirlshk,Check Yet,2020-01-01,2020-01-01,yet
2364,c.allsnap,Check Yet,2020-01-01,2020-01-01,yet
2365,jason_mraz,Check Yet,2020-01-01,2020-01-01,yet
2366,jimyan,Check Yet,2020-01-01,2020-01-01,yet
2367,adlibfashion,Check Yet,2020-01-01,2020-01-01,yet
2368,tungmusic,Check Yet,2020-01-01,2020-01-01,yet
2369,willsmith,Check Yet,2020-01-01,2020-01-01,yet
2370,astroboykaren,Check Yet,2020-01-01,2020-01-01,yet
2371,louis_pong,Check Yet,2020-01-01,2020-01-01,yet
2372,teddyfanguitar,Check Yet,2020-01-01,2020-01-01,yet
2373,moonstyles_,Check Yet,2020-01-01,2020-01-01,yet
2374,saladd,Check Yet,2020-01-01,2020-01-01,yet
2375,dellapietraalexandra,Check Yet,2020-01-01,2020-01-01,yet
2376,karenalamkayan,Check Yet,2020-01-01,2020-01-01,yet
2377,sineo_sy,Check Yet,2020-01-01,2020-01-01,yet
2378,louischeung2013,Check Yet,2020-01-01,2020-01-01,yet
2379,eileentung,Check Yet,2020-01-01,2020-01-01,yet
2380,carsonnsean,Check Yet,2020-01-01,2020-01-01,yet
2381,kingyu__,Check Yet,2020-01-01,2020-01-01,yet
2382,samchan711,Check Yet,2020-01-01,2020-01-01,yet
2383,greencathy,Check Yet,2020-01-01,2020-01-01,yet
2384,collar.weare,Check Yet,2020-01-01,2020-01-01,yet
2385,v1nh,Check Yet,2020-01-01,2020-01-01,yet
2386,y.siuiuiuiu,Check Yet,2020-01-01,2020-01-01,yet
2387,yoyo_kot,Check Yet,2020-01-01,2020-01-01,yet
2388,edwardchan_emp,Check Yet,2020-01-01,2020-01-01,yet
2389,yuenyem,Check Yet,2020-01-01,2020-01-01,yet
2390,benchiuz_,Check Yet,2020-01-01,2020-01-01,yet
2391,diuhak,Check Yet,2020-01-01,2020-01-01,yet
2392,hoax_19c,Check Yet,2020-01-01,2020-01-01,yet
2393,konkrete_,Check Yet,2020-01-01,2020-01-01,yet
2394,agaseen,Check Yet,2020-01-01,2020-01-01,yet
2395,wtfyou7788,Check Yet,2020-01-01,2020-01-01,yet
2396,fitness_dietitian_hk,Check Yet,2020-01-01,2020-01-01,yet
2397,bball.nerds.hk,Check Yet,2020-01-01,2020-01-01,yet
2398,discoverearth,Check Yet,2020-01-01,2020-01-01,yet
2399,geungada,Check Yet,2020-01-01,2020-01-01,yet
2400,feannasswag,Check Yet,2020-01-01,2020-01-01,yet
2401,momo.lky,Check Yet,2020-01-01,2020-01-01,yet
2402,imchorrr,Check Yet,2020-01-01,2020-01-01,yet
2403,baibai0810,Check Yet,2020-01-01,2020-01-01,yet
2404,chutszwai328,Check Yet,2020-01-01,2020-01-01,yet
2405,samsung_hk,Check Yet,2020-01-01,2020-01-01,yet
2406,luiwaiyu_1030,Check Yet,2020-01-01,2020-01-01,yet
2407,voguehongkong,Check Yet,2020-01-01,2020-01-01,yet
2408,leoku,Check Yet,2020-01-01,2020-01-01,yet
2409,chuchu_liin,Check Yet,2020-01-01,2020-01-01,yet
2410,laiyingdesu,Check Yet,2020-01-01,2020-01-01,yet
2411,oliviatsanghk,Check Yet,2020-01-01,2020-01-01,yet
2412,gtve100,Check Yet,2020-01-01,2020-01-01,yet
2413,manchan0207,Check Yet,2020-01-01,2020-01-01,yet
2414,moje115,Check Yet,2020-01-01,2020-01-01,yet
2415,kakisham,Check Yet,2020-01-01,2020-01-01,yet
2416,michelleyutsz,Check Yet,2020-01-01,2020-01-01,yet
2417,shengwong_,Check Yet,2020-01-01,2020-01-01,yet
2418,yungchoyee,Check Yet,2020-01-01,2020-01-01,yet
2419,huidi_shi,Check Yet,2020-01-01,2020-01-01,yet
2420,pantherchan,Check Yet,2020-01-01,2020-01-01,yet
2421,kissty_chan,Check Yet,2020-01-01,2020-01-01,yet
2422,stboo,Check Yet,2020-01-01,2020-01-01,yet
2423,harpersbazaarhk,Check Yet,2020-01-01,2020-01-01,yet
2424,askayuen,Check Yet,2020-01-01,2020-01-01,yet
2425,reinanana_0,Check Yet,2020-01-01,2020-01-01,yet
2426,pinkxnik,Check Yet,2020-01-01,2020-01-01,yet
2427,ztylezhk,Check Yet,2020-01-01,2020-01-01,yet
2428,locatherine112,Check Yet,2020-01-01,2020-01-01,yet
2429,zoewcyyy,Check Yet,2020-01-01,2020-01-01,yet
2430,beeplok,Check Yet,2020-01-01,2020-01-01,yet
2431,jolinwan,Check Yet,2020-01-01,2020-01-01,yet
2432,tinhangc,Check Yet,2020-01-01,2020-01-01,yet
2433,cheunglapyin,Check Yet,2020-01-01,2020-01-01,yet
2434,saiter,Check Yet,2020-01-01,2020-01-01,yet
2435,constanclee,Check Yet,2020-01-01,2020-01-01,yet
2436,gem0816,Check Yet,2020-01-01,2020-01-01,yet
2437,fen_yuen,Check Yet,2020-01-01,2020-01-01,yet
2438,_loricky_,Check Yet,2020-01-01,2020-01-01,yet
2439,_marifemarife_,Check Yet,2020-01-01,2020-01-01,yet
2440,mingfai_yick,Check Yet,2020-01-01,2020-01-01,yet
2441,realbasketballcoach,Check Yet,2020-01-01,2020-01-01,yet
2442,suechangg,Check Yet,2020-01-01,2020-01-01,yet
2443,_chrystalxx,Check Yet,2020-01-01,2020-01-01,yet
2444,pelilam,Check Yet,2020-01-01,2020-01-01,yet
2445,lam2,Check Yet,2020-01-01,2020-01-01,yet
2446,jessica_903,Check Yet,2020-01-01,2020-01-01,yet
2447,chanchiwan_stephen,Check Yet,2020-01-01,2020-01-01,yet
2448,hahakirac,Check Yet,2020-01-01,2020-01-01,yet
2449,teamwang,Check Yet,2020-01-01,2020-01-01,yet
2450,travisgoood,Check Yet,2020-01-01,2020-01-01,yet
2451,kenjiwong,Check Yet,2020-01-01,2020-01-01,yet
